high,medium,low
0.0014201091,0.09199978,0.90658015
0.017926818,0.12853757,0.85353565
0.025516251,0.14877324,0.82571054
0.085804544,0.3154257,0.5987698
0.5593829,0.3118264,0.12879065
0.008216421,0.059932776,0.93185085
0.012177234,0.16667819,0.8211446
0.19331515,0.52881086,0.27787396
0.0061793565,0.062254924,0.93156576
0.006104684,0.108633876,0.8852614
0.02517457,0.26585996,0.7089654
0.13107815,0.41978177,0.44914
0.02936187,0.09372895,0.8769092
0.00045000194,0.010375146,0.98917484
0.21561024,0.51154417,0.27284557
0.19033688,0.54432607,0.26533708
0.016688105,0.14707334,0.8362385
0.1732027,0.37559628,0.45120105
0.0008269491,0.027520232,0.9716528
0.080923066,0.26731625,0.65176064
0.62285393,0.32391644,0.053229585
0.05327252,0.18222186,0.7645057
0.0009360837,0.012397417,0.9866665
0.077430554,0.42333305,0.49923638
0.0035447103,0.10774491,0.8887103
0.01584528,0.21539885,0.76875585
0.020800803,0.18367998,0.79551923
0.021273682,0.13678701,0.84193933
0.016378155,0.34076992,0.6428519
0.008765176,0.123730935,0.8675039
0.018253673,0.05013852,0.93160784
0.002131481,0.021465939,0.97640264
0.0420929,0.25551525,0.70239186
0.6584871,0.2669374,0.07457549
0.00035870424,0.009138766,0.9905026
0.025405372,0.29249233,0.6821023
0.0015717963,0.02116856,0.97725964
0.09192347,0.48388103,0.42419547
0.06993222,0.40140095,0.52866685
0.45365745,0.3709756,0.17536692
0.053919017,0.37366423,0.5724167
0.36719942,0.48199555,0.15080507
0.15059519,0.62372726,0.22567753
0.008314333,0.085781336,0.90590435
0.10126276,0.3489008,0.5498364
0.26491758,0.4345405,0.30054197
0.2662944,0.09107855,0.64262706
0.0556335,0.40864742,0.5357191
0.052709203,0.41507688,0.53221387
0.00069458666,0.00060606445,0.9986993
0.023067242,0.21259718,0.7643356
0.08546119,0.39715582,0.517383
0.030593839,0.19827849,0.77112764
0.023206038,0.13111594,0.8456781
0.0208469,0.26468733,0.7144658
0.062279925,0.2410838,0.69663626
0.0017867145,0.035660673,0.96255267
0.52020144,0.38874164,0.09105696
0.0056546847,0.10561142,0.88873386
0.001222899,0.02826895,0.9705082
0.0023726707,0.060671866,0.93695545
0.005351418,0.061529662,0.9331189
0.24166432,0.14128357,0.6170521
0.0015684122,0.027800579,0.97063106
0.07177259,0.33482787,0.5933995
0.00019597693,0.014334356,0.9854697
0.2140118,0.49524832,0.29073992
0.024256328,0.2552142,0.7205295
0.0032327245,0.02422595,0.9725414
0.10308254,0.5191223,0.37779513
0.20673037,0.42773998,0.36552963
0.0009142118,0.039167583,0.9599182
0.10003448,0.19592457,0.70404094
0.4760664,0.43351275,0.09042081
0.0016521787,0.024692496,0.9736553
0.0029316545,0.04423365,0.95283467
0.01841217,0.18103771,0.80055016
0.03879863,0.19494168,0.7662597
0.030007796,0.20355013,0.76644206
0.019872067,0.15062197,0.829506
0.019303778,0.14710872,0.8335875
0.03781084,0.1961003,0.76608884
0.021493997,0.17914474,0.7993612
0.04815,0.32817376,0.6236763
0.07626034,0.40334067,0.520399
0.1142192,0.42476976,0.46101105
0.12233345,0.44917557,0.42849097
0.03598285,0.1473868,0.8166303
0.00035335217,0.007856424,0.9917902
0.039871257,0.2845498,0.67557895
0.37151873,0.42235512,0.20612612
0.0055475845,0.063890465,0.9305619
0.073576406,0.32061276,0.6058109
0.028009357,0.27433264,0.697658
0.048086327,0.43162602,0.52028763
0.0035669205,0.09789624,0.89853686
0.020331657,0.07895368,0.9007147
0.0038267216,0.088548526,0.9076247
0.11201995,0.47796682,0.4100132
0.013608999,0.1338295,0.8525615
0.029268324,0.26488313,0.7058486
0.0014461098,0.025164112,0.9733898
0.015314048,0.19011448,0.79457146
0.027069813,0.30401784,0.66891235
0.011277282,0.15317532,0.83554745
0.021532668,0.2170075,0.7614598
0.12140631,0.4563278,0.4222659
0.032145455,0.3372641,0.6305905
0.014505655,0.13348651,0.8520078
0.076041214,0.29814938,0.62580943
0.023143034,0.28645375,0.6904032
0.10471292,0.45554578,0.43974134
0.008023027,0.13235725,0.8596197
0.049478106,0.18822539,0.7622965
0.04879161,0.32424206,0.6269663
0.00672697,0.07128424,0.9219888
0.4584994,0.32382578,0.21767482
0.011964257,0.10019092,0.8878448
0.013760114,0.05036693,0.9358729
0.03262458,0.23245199,0.7349234
0.07115292,0.357162,0.5716851
0.35995138,0.36108437,0.27896422
0.0007572689,0.014221425,0.9850213
0.014462239,0.1360598,0.849478
0.006196434,0.111435,0.88236856
0.017906638,0.06187631,0.9202171
0.008725764,0.072765656,0.91850865
0.3213177,0.43396673,0.24471551
0.013882787,0.21171297,0.7744043
0.26725718,0.6800281,0.05271472
0.009087665,0.05419888,0.93671346
0.030349726,0.36148903,0.6081612
0.0019003747,0.028784132,0.96931547
0.19984086,0.44163483,0.35852435
0.096407086,0.19273521,0.7108577
0.019897392,0.13968557,0.840417
0.04655206,0.3676834,0.5857645
0.0006736574,0.010178532,0.9891478
0.14641155,0.5200847,0.33350372
0.015815692,0.050730832,0.9334535
0.32019505,0.55265665,0.12714836
0.0006965229,0.009533023,0.9897704
0.15086427,0.40679833,0.44233745
0.06651387,0.39538643,0.5380997
0.012288514,0.16169746,0.82601404
0.39970347,0.5306548,0.069641754
0.023216764,0.21562268,0.76116055
0.12705214,0.62052685,0.25242108
0.010753007,0.14315528,0.8460917
0.0488867,0.34731942,0.60379386
0.02754336,0.21325007,0.75920653
0.009726408,0.16465361,0.82562
0.003079912,0.07756669,0.9193534
0.29809654,0.44328862,0.25861484
0.056597658,0.32091916,0.62248313
0.041190155,0.28597346,0.6728364
0.02634435,0.20157187,0.7720838
0.018854635,0.20387986,0.7772655
0.005791444,0.06432823,0.9298804
0.0039668726,0.053629085,0.94240403
0.0021519177,0.079412326,0.91843575
0.15962827,0.46053797,0.37983373
0.0077212574,0.16199395,0.8302848
0.21664001,0.44436935,0.3389907
0.0072012427,0.07154503,0.9212538
0.054151863,0.38111517,0.56473297
0.15197924,0.44664207,0.40137866
0.0015106882,0.07492143,0.92356783
0.0007228584,0.024167983,0.9751092
0.32319504,0.56290895,0.11389599
0.03629869,0.20930779,0.75439346
0.20797971,0.4042543,0.387766
0.41900143,0.49533808,0.085660465
0.24066995,0.49366346,0.2656666
0.0050899344,0.041619726,0.95329034
0.054095283,0.58869076,0.3572139
0.15594836,0.49982136,0.3442303
0.0008245996,0.048248667,0.9509268
0.035128813,0.17507322,0.789798
0.045555588,0.1342146,0.82022977
0.037185926,0.32642898,0.6363851
0.110411294,0.33873782,0.55085087
0.003765727,0.08771198,0.9085223
0.054554008,0.34825185,0.5971942
0.02460869,0.27517346,0.70021784
0.0004123456,0.0098482035,0.9897395
0.14415753,0.6459945,0.20984796
0.0011805805,0.025742825,0.9730766
0.11704359,0.4300825,0.45287398
0.004729192,0.08115406,0.91411674
0.0014061315,0.021319801,0.97727406
0.10316948,0.36959186,0.5272386
0.13802241,0.39885584,0.4631217
0.29399285,0.43943506,0.26657206
0.13446093,0.36739382,0.49814522
0.7456469,0.18649259,0.06786057
0.13275917,0.66493833,0.2023025
0.0066911806,0.0699153,0.9233935
0.06905311,0.42752296,0.503424
0.1931191,0.40348178,0.40339914
0.22078669,0.4859392,0.29327416
0.37216353,0.5011376,0.1266988
0.3313196,0.4236351,0.24504532
0.07412243,0.45122257,0.47465503
0.07218225,0.24054097,0.68727684
0.0005590279,0.013163682,0.9862773
0.11027464,0.47453126,0.41519415
0.113105476,0.43546373,0.4514308
0.21230564,0.40859097,0.3791034
0.0023774046,0.0452803,0.9523423
0.064766005,0.3577105,0.5775235
0.18385819,0.5434659,0.2726759
0.18533522,0.32313105,0.49153367
0.05890182,0.4613016,0.47979665
0.055858005,0.26704428,0.6770977
0.6913839,0.19214739,0.11646867
0.08842766,0.32696643,0.5846059
0.011082847,0.17904979,0.8098674
0.0062888125,0.071931936,0.9217793
0.026077066,0.22771178,0.7462112
0.027579047,0.3301301,0.6422909
0.001166837,0.021768516,0.9770646
0.014834034,0.11149803,0.8736679
0.05267852,0.05563508,0.89168644
0.14049257,0.56897163,0.29053578
0.025979325,0.08520379,0.88881683
0.009505757,0.13381466,0.85667956
0.17039512,0.50552607,0.32407883
0.019479753,0.1930674,0.7874528
0.20487204,0.5033502,0.2917778
0.30228382,0.56719476,0.13052143
0.0079869265,0.124860495,0.86715263
0.005423979,0.09684035,0.89773566
0.026209975,0.24710688,0.72668314
0.09056516,0.28177375,0.6276611
0.03834533,0.09652418,0.8651305
0.040245026,0.29358354,0.6661714
0.0028922241,0.031166095,0.9659416
0.103619404,0.4477956,0.44858497
0.15424009,0.4491263,0.39663363
0.21679023,0.37614113,0.40706867
0.0044840947,0.034392554,0.9611234
0.007039508,0.10825819,0.8847024
0.08926867,0.27312154,0.6376098
0.0046756463,0.040133383,0.9551909
0.0056466344,0.06627674,0.9280766
0.0002366514,0.0060450565,0.99371827
0.13206841,0.58767015,0.2802614
0.0017175397,0.023262924,0.9750196
0.015500662,0.20734012,0.7771593
0.004975909,0.03906675,0.95595735
0.008666516,0.13938309,0.85195035
0.029803025,0.28625146,0.6839455
0.020308414,0.10676896,0.8729226
0.069779485,0.343832,0.5863885
0.32363635,0.4509766,0.22538707
0.04005912,0.2794754,0.6804655
0.0022371653,0.07511724,0.9226456
0.01643691,0.07981864,0.9037444
0.005010061,0.03253379,0.96245617
0.09647809,0.35021743,0.55330443
0.21946868,0.36333504,0.41719624
0.013162586,0.20153551,0.78530186
0.007567878,0.09085459,0.90157753
0.22642837,0.42145532,0.35211635
0.017650735,0.24672164,0.7356276
0.101683915,0.52018404,0.37813205
0.0074255667,0.07933436,0.9132401
0.009868103,0.09909863,0.8910333
0.031192794,0.24368468,0.7251225
0.039793734,0.09709048,0.86311585
0.0035486259,0.037140124,0.95931125
0.41241992,0.39056018,0.19701992
0.17894438,0.584823,0.23623264
0.011996761,0.1714557,0.8165476
0.049448416,0.18848532,0.7620663
0.10424643,0.29195932,0.6037943
0.008264639,0.13161702,0.8601184
0.32862797,0.41377828,0.25759372
0.12157266,0.52433527,0.35409203
0.0018954347,0.04501417,0.9530904
0.01592493,0.16452606,0.819549
0.0016551219,0.02528525,0.97305965
0.00972921,0.2694057,0.72086513
0.005040969,0.12064329,0.8743157
0.17871779,0.60852283,0.21275942
0.0007129645,0.010979265,0.9883078
0.10932029,0.5474846,0.3431951
0.1778799,0.50029784,0.32182223
0.00088936585,0.0019109184,0.9971998
0.147609,0.14180711,0.71058387
0.017785056,0.17382802,0.808387
0.051589288,0.37036467,0.578046
0.074434176,0.3244449,0.60112095
0.051258266,0.5589327,0.38980898
0.26101023,0.57051635,0.16847344
0.5370823,0.39879003,0.06412769
0.006119482,0.05631215,0.93756837
0.024370823,0.2499074,0.7257217
9.068662e-05,0.00071681506,0.99919254
0.003660944,0.023488903,0.9728502
0.3415443,0.42926988,0.22918583
0.4586069,0.42635292,0.11504014
0.0668579,0.3796684,0.5534737
0.01985452,0.3023447,0.6778008
0.007420812,0.13760708,0.8549721
0.2001601,0.5245376,0.27530232
0.028758245,0.23852786,0.73271394
0.013629067,0.10061443,0.8857565
0.1884162,0.36057654,0.45100728
0.033280775,0.3732339,0.5934853
0.004112344,0.14619377,0.8496939
0.04800515,0.14429834,0.80769646
0.006123106,0.11122333,0.8826536
0.00902739,0.26528764,0.725685
0.032452095,0.19646074,0.77108717
0.027681071,0.21287012,0.7594488
0.011127489,0.08729744,0.9015751
0.09917589,0.49207395,0.40875015
0.019847756,0.17236301,0.8077892
0.004559863,0.049293578,0.94614655
0.002290615,0.06329924,0.9344101
0.316369,0.49421316,0.18941784
0.0798062,0.22828858,0.6919052
0.0026852447,0.03958406,0.9577307
0.00032491182,0.00894738,0.99072766
0.055243123,0.3453243,0.5994326
0.1851022,0.46068972,0.35420805
0.5360528,0.31805035,0.14589682
0.0017503568,0.045316134,0.9529335
0.015650067,0.18704207,0.79730785
0.014498267,0.061465945,0.92403585
0.030954404,0.10389208,0.8651535
0.018166685,0.18178949,0.8000439
0.46766636,0.29196998,0.24036372
0.073255,0.49522632,0.43151867
0.008359232,0.06373939,0.9279014
0.1254164,0.42920592,0.44537765
0.012273748,0.12169913,0.8660271
0.011024118,0.15112135,0.83785456
0.06014355,0.37275884,0.5670976
0.025777424,0.2534587,0.72076386
0.00071463716,0.024766626,0.9745188
0.028196905,0.28113568,0.69066745
0.24285267,0.5299334,0.22721398
0.016710218,0.06905011,0.9142397
0.02395759,0.21691868,0.75912374
0.023469258,0.117162004,0.8593688
0.0090511395,0.04810553,0.9428433
0.004670277,0.04229424,0.9530355
0.09350825,0.42529124,0.48120052
0.006040898,0.09298583,0.90097326
0.0317289,0.03815937,0.93011177
0.03942387,0.24242127,0.71815485
0.17629562,0.51233166,0.3113727
0.0011522297,0.019519687,0.9793281
0.0148448665,0.08476065,0.9003945
0.008676431,0.1293057,0.86201787
0.08682803,0.74453926,0.16863267
0.13227257,0.45783892,0.40988848
0.118878685,0.34359792,0.5375234
0.09529017,0.40181762,0.5028922
0.062420778,0.28796244,0.64961684
0.14184757,0.5666196,0.2915328
0.27275655,0.4690847,0.2581588
0.016911477,0.162592,0.8204965
0.12542011,0.4961765,0.37840337
0.011342414,0.037676975,0.95098066
0.1422605,0.44492868,0.41281086
0.027177941,0.14997563,0.8228464
0.09951162,0.3351764,0.56531197
0.021853587,0.117111094,0.8610353
0.00017300076,0.005614579,0.99421245
0.61198986,0.3095134,0.07849675
0.13322872,0.42883995,0.43793133
0.02491502,0.17285664,0.80222833
0.0047277887,0.026455797,0.9688164
0.028273562,0.14333685,0.8283895
0.018511642,0.14245921,0.83902913
0.01544152,0.10441283,0.8801456
0.003893932,0.044414368,0.95169175
0.11588518,0.50290734,0.38120747
0.17742456,0.58535606,0.23721936
0.051930554,0.05936739,0.88870203
0.00045368684,0.021765664,0.97778064
0.10731942,0.53328025,0.3594003
0.02527457,0.2043592,0.77036625
0.014846286,0.21906102,0.7660927
0.0003212231,0.0050731176,0.9946057
0.00067010283,0.015963867,0.9833661
0.16787736,0.34591988,0.48620272
0.033228416,0.40393594,0.56283563
0.03594139,0.28817832,0.67588025
0.071519084,0.33445153,0.59402937
0.0020132572,0.018944811,0.979042
0.08260651,0.5106212,0.40677232
0.22075668,0.4896438,0.28959957
0.023183955,0.21870942,0.7581066
0.010916972,0.0416261,0.9474569
0.099789076,0.47698113,0.4232298
0.040937223,0.30846208,0.6506007
0.05762306,0.42204514,0.5203318
0.00235722,0.016762229,0.98088056
0.0048890263,0.03507714,0.9600339
0.1807787,0.5121545,0.3070668
0.33614945,0.5923388,0.07151173
0.024391707,0.26835,0.7072583
0.07268878,0.49243566,0.4348756
0.05820456,0.42149135,0.5203041
0.033923797,0.2639904,0.70208585
0.058733582,0.25128925,0.68997717
0.011821956,0.20894642,0.7792316
0.16649659,0.4524402,0.38106322
0.057019636,0.37554312,0.56743723
0.008115855,0.10238095,0.88950324
0.14771833,0.45259288,0.39968878
0.1724109,0.55221695,0.27537218
0.07948091,0.45738438,0.46313465
0.00045246072,0.017892038,0.98165554
0.008431005,0.119022325,0.8725467
0.09188717,0.44170272,0.46641007
0.054472815,0.1046968,0.8408304
0.0039261132,0.038364906,0.95770895
0.0040384303,0.040085126,0.9558764
0.0075106514,0.103909746,0.8885796
0.05164992,0.3678714,0.5804787
0.17825234,0.4881487,0.33359897
0.2996263,0.45963266,0.24074103
0.029363485,0.35429677,0.61633974
0.019907296,0.13571392,0.8443788
0.046149313,0.273026,0.68082464
0.014132016,0.3200988,0.6657692
0.0011009177,0.018701319,0.9801978
0.00041875654,0.0075427345,0.9920385
0.011100789,0.12899987,0.85989934
0.050795164,0.42203498,0.5271699
0.060881216,0.44257483,0.4965439
0.33033416,0.5054024,0.16426346
0.0004123385,0.016745185,0.9828425
0.08324329,0.39484537,0.5219113
0.00011665504,0.0040922053,0.9957911
0.0013809741,0.016221132,0.98239785
0.0132745085,0.15908419,0.8276413
0.00594474,0.10590912,0.88814616
0.008886486,0.03977128,0.9513423
0.070671186,0.46397933,0.4653495
0.39517304,0.44881004,0.1560169
0.0069821617,0.14052616,0.8524916
0.007756878,0.09014093,0.90210223
0.28660968,0.52703106,0.1863593
0.14151843,0.43282002,0.42566156
0.1551368,0.3841598,0.46070343
0.0029229913,0.02820779,0.9688692
0.0020862217,0.06609675,0.931817
0.0032633888,0.035194706,0.9615419
0.032747015,0.28316116,0.68409187
0.028425643,0.18015097,0.79142344
0.00024678957,0.007768226,0.99198496
0.7078661,0.22034405,0.071789905
0.07969848,0.47558922,0.44471228
0.071548805,0.3684127,0.5600385
0.041000273,0.25998247,0.6990173
0.062466644,0.3472085,0.5903249
0.031704124,0.15665637,0.8116395
0.06590746,0.3764111,0.55768144
0.049100902,0.34948066,0.60141844
0.04024754,0.26450935,0.6952431
0.16814758,0.3494959,0.48235655
0.089851215,0.3296339,0.58051485
0.004538569,0.014219508,0.98124194
0.07220579,0.35837162,0.5694226
0.0012229625,0.02334863,0.9754284
0.14952622,0.6443684,0.2061053
0.2931272,0.5334674,0.17340541
0.0063431435,0.18361887,0.810038
0.038626492,0.46226883,0.49910468
0.015939215,0.12641437,0.8576464
0.049597166,0.2161189,0.7342839
0.07571009,0.4193204,0.5049695
0.015150532,0.1308307,0.8540188
0.29608,0.4716583,0.23226167
0.11013982,0.53011084,0.35974938
0.08333302,0.45236224,0.46430475
0.11468169,0.3624488,0.52286947
0.018511336,0.18821739,0.79327124
0.0020025955,0.05906801,0.9389294
0.04068026,0.24510008,0.7142196
0.007686357,0.028211048,0.9641026
0.005525786,0.064584136,0.92989004
0.040493324,0.34182337,0.6176833
0.012224782,0.040516347,0.94725883
0.0007204038,0.005765366,0.9935142
0.14623949,0.48180485,0.37195566
0.00029999838,0.0018767307,0.99782324
0.08687005,0.63767207,0.2754579
0.0883919,0.3124538,0.5991543
0.006846286,0.18119517,0.8119586
0.1600874,0.40563142,0.4342812
0.14187649,0.3372428,0.5208807
0.4472251,0.4316667,0.12110827
0.005947374,0.09300364,0.90104896
0.030691305,0.50617856,0.46313015
0.034574345,0.28392896,0.6814967
0.0129348915,0.12036764,0.8666975
0.0050542303,0.056922756,0.938023
0.08024592,0.40170088,0.5180532
0.00022552992,0.002032334,0.9977422
0.07376962,0.46302235,0.463208
0.069930956,0.37116113,0.5589079
0.022992212,0.27259916,0.70440865
0.0009672804,0.011706376,0.9873263
0.0003122758,0.007421475,0.99226624
0.16221885,0.47869888,0.35908225
0.030524818,0.37042505,0.5990501
0.08171059,0.43644682,0.4818426
0.060082518,0.36622897,0.5736885
0.048547477,0.34840053,0.60305196
0.0046322937,0.060697433,0.9346703
0.007858587,0.10949752,0.88264394
0.03790251,0.40613824,0.5559592
0.14755818,0.46034154,0.39210027
0.71354914,0.22122827,0.065222554
0.17240423,0.6382357,0.1893601
0.2191957,0.24622081,0.53458345
0.0053596445,0.020340258,0.9743001
0.0023585549,0.023251241,0.9743902
0.22358575,0.5073262,0.26908806
0.0068031796,0.048810236,0.94438654
0.50900775,0.40896744,0.08202483
0.25260928,0.22700508,0.5203856
0.004603426,0.03485971,0.9605369
0.1575861,0.39859018,0.4438237
0.118072264,0.5230118,0.35891595
0.0043283748,0.108631864,0.8870397
0.030088916,0.29117158,0.6787395
0.079615526,0.50892514,0.41145936
0.0018564246,0.02731254,0.970831
0.0010187255,0.020110453,0.97887087
0.30760553,0.39335552,0.29903898
0.00057251065,0.012983965,0.9864435
0.027923292,0.18181191,0.7902648
0.020444566,0.2460438,0.73351157
0.0027367207,0.0822941,0.9149692
0.04685694,0.27057543,0.6825676
0.11414792,0.37159568,0.5142564
0.0015018857,0.03685891,0.9616392
0.0036356195,0.058003392,0.93836105
0.032782793,0.26207966,0.70513755
0.10744789,0.5779095,0.31464255
0.020280635,0.25287145,0.72684795
0.013229889,0.10474347,0.8820267
0.0005721953,0.0027297519,0.996698
0.18314618,0.4064893,0.41036454
0.047224723,0.25616437,0.6966109
0.0076498603,0.08913905,0.90321106
0.19568153,0.47580862,0.32850984
0.14003454,0.34856507,0.5114004
0.019813234,0.36907232,0.6111144
0.045762822,0.32728645,0.6269507
0.040012415,0.40980175,0.55018586
0.17018591,0.32578996,0.50402415
0.2603734,0.4576825,0.2819441
0.07343688,0.37928566,0.5472775
0.019105496,0.24354601,0.7373485
0.4750144,0.42977816,0.09520749
0.19586372,0.44396162,0.3601747
0.075330384,0.31613848,0.6085311
0.021928327,0.33013403,0.64793766
0.001420727,0.04535343,0.9532259
0.0011787484,0.029150402,0.96967083
0.04484827,0.30412495,0.6510268
0.00031120898,0.00059661106,0.9990922
0.00091949134,0.034625556,0.9644549
0.009750199,0.116837524,0.8734123
0.0282437,0.3048453,0.66691095
0.000883456,0.01563115,0.9834854
0.055866983,0.29066592,0.6534671
0.060518738,0.1921266,0.7473546
0.019758282,0.18391988,0.79632187
0.10035646,0.36874405,0.53089947
0.20676364,0.29964548,0.49359083
0.03494542,0.43892968,0.5261249
0.026783122,0.03250804,0.9407088
0.007811181,0.12961479,0.862574
0.050598286,0.3722426,0.5771591
0.003532968,0.09017172,0.90629536
0.04209967,0.110447355,0.84745294
0.7450135,0.17567547,0.07931107
0.040119845,0.14115942,0.81872076
0.07802716,0.34080574,0.5811671
0.025773833,0.21986714,0.754359
0.012580947,0.12704928,0.8603698
0.0072699324,0.05866934,0.93406075
0.09388427,0.38011476,0.526001
0.01069623,0.12886201,0.8604418
0.0031367429,0.06383943,0.9330238
0.12966527,0.32572338,0.54461133
0.0743438,0.38371027,0.54194593
0.023465311,0.18963535,0.7868993
0.035266783,0.24225996,0.72247326
0.03254224,0.25136453,0.7160932
0.013168785,0.19212073,0.7947105
0.1454335,0.2362217,0.6183448
0.024611903,0.09430115,0.881087
0.004635585,0.13336563,0.86199886
0.0017841656,0.02037551,0.97784036
0.016933685,0.055391036,0.9276753
0.025648424,0.19605483,0.77829677
0.21525015,0.6094241,0.17532581
0.100843415,0.4715356,0.42762095
0.024502456,0.1984852,0.77701235
0.023227742,0.13437071,0.84240156
0.008203404,0.015947707,0.9758489
0.046666402,0.28409678,0.66923684
0.009484304,0.18068846,0.8098272
0.07511225,0.4767562,0.4481316
0.0819499,0.37273085,0.54531926
0.011381073,0.12242332,0.8661956
0.043304037,0.38721746,0.5694785
0.22628725,0.3992681,0.37444466
0.44128048,0.4056159,0.15310365
0.0028705327,0.042441763,0.9546877
0.21768318,0.38511422,0.3972026
0.011782463,0.07388727,0.91433024
0.030522209,0.1519453,0.81753254
0.036749642,0.26938727,0.69386303
0.3115552,0.3913964,0.2970484
0.005317377,0.122537225,0.8721455
0.09636938,0.5191975,0.3844331
0.07031095,0.42191714,0.5077719
0.052056495,0.41612524,0.5318183
0.048277695,0.32455406,0.62716824
0.0014174232,0.022062462,0.9765202
0.13175511,0.5308312,0.33741364
0.026929617,0.1737177,0.7993527
0.0034189185,0.041087683,0.9554934
0.11577368,0.40507755,0.47914878
0.44438305,0.39587432,0.15974265
0.031834114,0.20891672,0.7592492
0.0017186793,0.025744995,0.9725363
0.0031621614,0.047968067,0.9488697
0.047038827,0.26840484,0.6845563
0.015414853,0.19288614,0.791699
0.045324888,0.28072625,0.6739489
0.0036587156,0.0049213446,0.9914199
0.26919562,0.4887393,0.24206512
0.090871885,0.5278031,0.381325
0.04030976,0.040356908,0.91933334
0.4938418,0.3881695,0.117988706
0.0015444712,0.021325741,0.97712976
0.13235903,0.47492722,0.39271376
0.19300827,0.4843066,0.3226851
0.30277243,0.44181523,0.25541228
0.04879214,0.21984373,0.7313641
0.13549447,0.6236664,0.24083911
0.31481397,0.55434364,0.13084239
0.085894994,0.45481452,0.45929047
0.027660988,0.1856408,0.7866982
0.0009930758,0.049839415,0.94916755
0.019673463,0.15494065,0.82538587
0.0003821331,0.011860063,0.9877578
0.06791136,0.36743942,0.5646492
0.01949528,0.16277307,0.8177316
0.08931969,0.40552202,0.5051583
0.07748937,0.45365614,0.46885446
0.13294263,0.40632832,0.4607291
0.00794442,0.16927074,0.82278484
0.020143146,0.15800208,0.8218548
0.024177857,0.25307134,0.7227508
0.029641688,0.25279114,0.7175672
0.043488804,0.3659505,0.5905607
0.12702215,0.42507398,0.44790387
0.06808621,0.39112756,0.54078627
0.06545456,0.30927306,0.62527233
0.006917374,0.080331676,0.9127509
0.060883556,0.29296118,0.64615524
0.012533024,0.07578172,0.9116852
0.074029766,0.34806305,0.57790715
0.1757086,0.6089985,0.21529295
0.29362363,0.44937032,0.25700605
0.08130668,0.41616285,0.50253046
0.077681,0.43472853,0.4875905
0.0023424877,0.025679652,0.97197783
0.0023901304,0.028895838,0.968714
0.02733981,0.2512136,0.7214466
0.0032858164,0.043469347,0.95324486
0.64495695,0.28184155,0.07320148
0.0063100103,0.019205235,0.9744847
0.31950617,0.5848947,0.095599145
0.262481,0.44683674,0.2906823
0.013797354,0.039299745,0.9469029
0.0076917857,0.13396882,0.85833937
0.18123998,0.4434181,0.37534192
0.033481322,0.4286127,0.53790593
0.02668209,0.11013989,0.863178
0.18704462,0.395356,0.41759944
0.2723406,0.52364105,0.20401838
0.26248273,0.3323171,0.4052001
0.39934978,0.062205162,0.53844506
0.021648869,0.2594939,0.7188573
0.06696853,0.35395306,0.57907844
0.012689863,0.19924515,0.78806496
0.008924816,0.07032637,0.9207488
0.02100007,0.07896022,0.90003973
0.029436544,0.17205398,0.7985095
0.6214165,0.21151777,0.16706574
0.014611723,0.25660446,0.72878385
0.048509926,0.34972718,0.6017629
0.0008640945,0.02497761,0.97415835
0.11270677,0.4013031,0.48599017
0.003819542,0.050275546,0.9459049
0.047452815,0.21842661,0.7341206
0.009843524,0.07566949,0.91448694
0.008132152,0.034250766,0.9576171
0.03127958,0.16584045,0.80288
0.05093228,0.2230716,0.72599614
0.0038975794,0.10934809,0.88675433
0.0722988,0.69181335,0.23588786
0.05538887,0.25407276,0.69053835
0.027805476,0.2592731,0.7129214
0.023415796,0.18242538,0.7941588
0.14579993,0.44467044,0.40952966
0.0018117646,0.040061716,0.9581265
0.00798066,0.15921108,0.83280826
0.14110172,0.4817612,0.37713706
0.004506474,0.08860762,0.90688586
0.0040176613,0.043643136,0.9523392
0.0050115916,0.048843972,0.9461444
0.0044241394,0.015744463,0.9798314
0.0018853222,0.10733012,0.89078456
0.0009551517,0.015919112,0.98312575
0.04506069,0.14882381,0.8061155
0.0125036165,0.1056638,0.8818326
0.047820464,0.27977216,0.6724074
0.24592151,0.4933702,0.2607083
0.00073775643,0.009106324,0.99015594
0.19446126,0.30790842,0.49763033
0.015800556,0.20394367,0.7802558
0.007969299,0.071581595,0.92044914
0.14137937,0.3589463,0.4996743
0.070513934,0.37047738,0.5590087
0.082243055,0.38426962,0.5334873
0.15158276,0.42878735,0.41962993
0.06315034,0.29994306,0.63690656
0.0012447019,0.013451309,0.98530394
0.9261381,0.060523853,0.0133380545
0.17152075,0.44203082,0.38644844
0.02912103,0.210071,0.760808
0.007841434,0.027044784,0.9651138
0.0025968445,0.03296589,0.9644373
0.024299044,0.24505682,0.73064417
0.015043859,0.28073925,0.7042169
0.13352863,0.48639464,0.3800767
0.008488286,0.037641067,0.9538706
0.00022782282,0.015104302,0.98466784
0.0010456162,0.00927835,0.98967606
0.00029219693,0.007051758,0.9926561
0.026376488,0.35223684,0.6213867
0.016751098,0.10063662,0.8826122
0.73196965,0.18852603,0.07950432
0.004731286,0.06329752,0.93197113
0.089542076,0.42611456,0.48434335
0.39142752,0.4477177,0.16085479
0.0071414406,0.097938724,0.8949198
0.016809803,0.10470637,0.87848383
0.16534992,0.6271587,0.2074914
0.22769877,0.54545134,0.22684987
0.0011992202,0.010397392,0.9884034
0.0023098867,0.030223116,0.96746695
0.013789579,0.12528451,0.8609259
0.0016842558,0.08539462,0.9129212
